"source_file","source_path","source_bucket","script","dataset","file_label","is_curve","curve_mode","baseline_only","baseline_mode","baseline_group_key","summary_order","drop_curve_first","sample_count","recomp_ratio","suffix_len","metric","method","value","qaw_ratio_min","qaw_ratio_max","qaw_ratio_step","qaw_ratio_fixed","suffix_len_min","suffix_len_max","suffix_len_step"
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"avg_ttft_s","full_prefill",1.40915988109999,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"avg_total_s","full_reuse",1.248335607,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"avg_total_s","kv_diff",NA,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"avg_total_s","query_aware",1.62838240548001,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"avg_total_s","full_prefill",1.60423852905998,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"avg_f1","full_reuse",0.239554239877769,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"avg_f1","kv_diff",NA,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"avg_f1","query_aware",0.221928571428571,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"avg_f1","full_prefill",0.239554239877769,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"true_recompute_count","kvd",0,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",20,FALSE,50,0.95,32,"true_recompute_count","qaw",50,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_ttft_s","full_reuse",1.05412572816002,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_ttft_s","kv_diff",NA,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_ttft_s","query_aware",1.45931553032003,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_ttft_s","full_prefill",1.40915988109999,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_total_s","full_reuse",1.248335607,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_total_s","kv_diff",NA,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_total_s","query_aware",1.65187607836002,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_total_s","full_prefill",1.60423852905998,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_f1","full_reuse",0.239554239877769,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_f1","kv_diff",NA,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_f1","query_aware",0.239554239877769,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"avg_f1","full_prefill",0.239554239877769,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"true_recompute_count","kvd",0,0,1,0.05,NA,NA,NA,NA
"202604162038_0416_blend_curve_default.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162038_0416_blend_curve_default.output","0416_sum","example/blend_curve.py","musique","0416_blend_curve_default",TRUE,"ratio_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",21,FALSE,50,1,32,"true_recompute_count","qaw",50,0,1,0.05,NA,NA,NA,NA
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_ttft_s","full_reuse",1.05110086584003,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_ttft_s","kv_diff",NA,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_ttft_s","query_aware",2.06263684432001,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_ttft_s","full_prefill",1.40427935848001,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_total_s","full_reuse",1.24481882128003,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_total_s","kv_diff",NA,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_total_s","query_aware",2.89693800282002,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_total_s","full_prefill",1.59844690185999,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_f1","full_reuse",0.239554239877769,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_f1","kv_diff",NA,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_f1","query_aware",0.125585368879487,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_f1","full_prefill",0.239554239877769,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"true_recompute_count","kvd",0,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"true_recompute_count","qaw",50,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_ttft_s","full_reuse",1.05110086584003,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_ttft_s","kv_diff",NA,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_ttft_s","query_aware",0.996841774700006,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_ttft_s","full_prefill",1.40427935848001,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_total_s","full_reuse",1.24481882128003,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_total_s","kv_diff",NA,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_total_s","query_aware",1.50398183230001,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_total_s","full_prefill",1.59844690185999,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_f1","full_reuse",0.239554239877769,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_f1","kv_diff",NA,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_f1","query_aware",0.212679935131947,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"avg_f1","full_prefill",0.239554239877769,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"true_recompute_count","kvd",0,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,FALSE,50,0.7,8,"true_recompute_count","qaw",50,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,FALSE,50,0.7,16,"avg_ttft_s","full_reuse",1.05110086584003,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,FALSE,50,0.7,16,"avg_ttft_s","kv_diff",NA,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,FALSE,50,0.7,16,"avg_ttft_s","query_aware",0.997897860880012,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,FALSE,50,0.7,16,"avg_ttft_s","full_prefill",1.40427935848001,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,FALSE,50,0.7,16,"avg_total_s","full_reuse",1.24481882128003,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,FALSE,50,0.7,16,"avg_total_s","kv_diff",NA,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,FALSE,50,0.7,16,"avg_total_s","query_aware",1.47634606385993,NA,NA,NA,0.7,0,32,8
"202604162059_0416_suffix_curve_musique_a.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162059_0416_suffix_curve_musique_a.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_a",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,FALSE,50,0.7,16,"avg_total_s","full_prefill",1.59844690185999,NA,NA,NA,0.7,0,32,8
